Z368	8876	-0.006542689370736794
Z309	O619	-0.006543323297205412
Z368	M545	-0.006552969554543653
O441	K297	-0.006554896104328151
O150	9764	-0.006554965414235252
Z368	O469	-0.006558154552745183
O345	9921	-0.00656246067397915
K297	9775	-0.006563702431348138
H521	6909	-0.006567211231506684
O469	J459	-0.006567863015056858
O619	J459	-0.006571734086754381
O365	N390	-0.006571829365365405
O991	9764	-0.00657841110149417
B909	9918	-0.0065824811449374816
Z012	734	-0.006590657485675938
9789	598	-0.006598818440830678
I959	9929	-0.006607104042948971
H663	8878	-0.0066105110700114215
Z000	O619	-0.006610539725218008
Z320	697	-0.006616863318261279
O109	J069	-0.006626699503197797
J069	H527	-0.006627409319807905
Z369	O345	-0.006629240797758209
O342	I842	-0.006632512789361172
Z301	6909	-0.006632793279062907
Z719	9904	-0.0066335443035400316
G439	734	-0.006640391151446796
8749	734	-0.0066425193793458945
Z349	897	-0.006644236601794032
K30	H521	-0.00664609467575687
O363	9659	-0.006647824913159813
causal_A11	9357	-0.006651210622658664
O622	8879	-0.0066549387218015656
Z308	O321	-0.00665988812983611
Z349	9783	-0.006666175856954035
B909	8878	-0.0066686331060254855
K290	9918	-0.006670758270440118
O363	8905	-0.0066837962276345975
E780	9921	-0.006689171453309516
O363	O321	-0.006691326400311197
O268	O13	-0.006694288013270299
9716	9357	-0.00669642846690345
O149	6909	-0.006696614130073666
M069	9929	-0.006697312506683388
H663	9921	-0.006710305244931892
O410	K029	-0.006719297384811543
Z360	J459	-0.006726667107197869
H669	734	-0.0067397845891498534
O991	A09	-0.006758280281174058
O622	O600	-0.0067598798740402324
O321	897	-0.00675990266318451
O345	9396	-0.006761852832249008
Z300	O13	-0.0067677250942170045
O141	G439	-0.006782012180821747
O619	K291	-0.006784893014114538
O619	O610	-0.006791711480186072
O991	7534	-0.0067957055158772905
O13	K029	-0.006805095682966647
H669	9396	-0.0068090866956624745
O365	598	-0.006818314624444578
9357	7171	-0.0068259557977718415
Z719	9764	-0.0068298833703188625
O619	6909	-0.0068334335779408365
O479	K297	-0.006838405820416563
O622	causal_A06	-0.006839851488310307
K30	causal_A06	-0.0068406251902741215
Z354	K30	-0.006844616684130933
Z320	Z301	-0.006848560902327822
Z368	O150	-0.00684909999152523
O441	7171	-0.00684965878505059
O441	N390	-0.0068524821935327844
Z360	O140	-0.006858512392468028
Z369	O600	-0.006863150097533975
J40	5794	-0.006875451083762512
J069	9716	-0.00687792849891474
O342	H811	-0.006879503638681064
Z360	9139	-0.006885160881814546
B373	9921	-0.006891487401511832
O600	O342	-0.006896453856232888
Z380	Z000	-0.006906795014334345
Z014	O13	-0.006910219207862582
D259	897	-0.006925268754164384
Z349	I959	-0.006929872293685888
Z301	A09	-0.006938222820416747
O268	O149	-0.006940533771993673
Z360	O149	-0.006947156147043329
Z355	A09	-0.006949173513901303
M545	9659	-0.006952542625093846
Z360	598	-0.006954137813953037
Z300	9904	-0.006968448951717362
O363	9357	-0.006968497887191041
O120	9918	-0.006973947540378787
O141	9789	-0.006985614752391297
M545	8905	-0.006990162764110302
O441	O363	-0.0069926958488460205
O622	9921	-0.006992703097890291
Z349	O13	-0.007001921405250226
K290	9659	-0.0070056504187864166
K029	9904	-0.0070069279141863824
Z300	O149	-0.007016672196182723
D259	9357	-0.007020684250684471
O321	E780	-0.007032746802153354
O410	G439	-0.007033446207022319
K290	8905	-0.0070435579235606765
Z349	H663	-0.007050370381612117
O149	K029	-0.007055417441807096
O440	O13	-0.0070565434923447684
Z320	O13	-0.007061190749525356
H669	9929	-0.007063817179753731
K291	J459	-0.007064804161029615
9357	734	-0.007071089036977528
O262	9921	-0.007071793886468602
Z380	N390	-0.007073840469527069
Z309	O13	-0.0070758975110858345
H531	9918	-0.007084504873740632
L209	9357	-0.007090922429219526
J459	6909	-0.007115347268598246
O441	L209	-0.0071155455075156025
O441	O141	-0.007119769675953437
K297	9616	-0.0071249044725545056
I10	9059	-0.007129096395694338
G439	9921	-0.007130058537308833
O345	9904	-0.007134192858838833
O479	O141	-0.007136008879100174
Z380	6909	-0.007139677988322012
O622	9789	-0.007156433311309889
H522	9396	-0.007159703772107841
O140	6909	-0.007160994509466415
Z300	9764	-0.007174700497118636
K297	697	-0.007176915599384673
I500	5794	-0.007188064447926779
O619	O441	-0.007189194711537543
O410	I959	-0.0071938199025980655
Z369	causal_A03	-0.007200221789592336
O365	897	-0.007203615535156293
Z369	O411	-0.007204240716169453
Z380	N832	-0.007211670238255388
K029	9764	-0.0072143183565564215
Z018	O141	-0.007219055855586043
I849	9396	-0.007221279088121355
Z320	N390	-0.007226014146105715
Z090	O622	-0.007235167317351595
N832	9139	-0.007261306032877301
O141	8905	-0.007264122831224634
O622	O469	-0.0072685057874511015
O441	6909	-0.007268549991271264
O13	J060	-0.007277662588528845
Z309	O140	-0.007283171897958184
O991	9659	-0.007292721389480063
Z369	H527	-0.007293436750025964
O140	A09	-0.007299271873361191
N832	9921	-0.007310713555863332
O441	M545	-0.0073132214805177375
Z320	O410	-0.007315427697694144
Z014	9764	-0.007325763457488519
9394	734	-0.007328658778429031
N832	598	-0.007334051263104836
O610	J069	-0.007340963922213347
O345	9764	-0.007345350077987333
K30	8602	-0.007362853859468752
O600	O410	-0.007374226799704127
Z018	J069	-0.0073860609051060264
E780	9396	-0.007395459049686898
Z349	9716	-0.0074000502030097575
O342	I849	-0.007400289512020852
Z354	J069	-0.007419689825345663
Z369	I10	-0.007420746237966577
Z000	897	-0.007420926612019457
Z320	9139	-0.007422673637777106
O985	9918	-0.0074303282585476095
O410	J40	-0.007441040993885141
D500	734	-0.007449984865529701
K029	7534	-0.0074526177055339185
O479	K30	-0.007453298196609547
O619	8878	-0.007468052064085291
Z349	J398	-0.007474726844666869
Z369	O985	-0.007477588559884226
O469	O13	-0.007490261309625585
J060	9904	-0.0074935106745362395
Z320	598	-0.007497035481261733
Z305	O342	-0.0075029030221873145
R53	9396	-0.0075067399070340955
Z308	9929	-0.007508470001694728
I10	H521	-0.007511356175954886
Z301	H521	-0.007511890133733165
K297	8602	-0.007535034722155152
H527	5794	-0.0075382845678482685
Z349	B909	-0.007543113495012938
O321	causal_A11	-0.007552904093165027
O342	M545	-0.0075602096189350985
Z014	7534	-0.007567743999009393
O321	J40	-0.007577313290473863
K30	9775	-0.007578779193746638
Z710	9918	-0.0075836959703931995
N760	9921	-0.007587624870866587
Z090	9396	-0.007597172995087257
Z360	O440	-0.007605182418526631
O141	D500	-0.007608872271648578
O13	D259	-0.0076098678198811606
K291	897	-0.007616653892278299
O610	O441	-0.007616916454872732
Z000	O622	-0.007617546208498715
O410	9394	-0.007620026365984022
H522	734	-0.0076351847128377955
O991	9357	-0.007644502413738802
Z099	9396	-0.007649101261582226
Z320	O441	-0.00765098879877556
N946	9929	-0.007671212120621862
E780	9929	-0.007672125943213083
Z369	O610	-0.007672605405326327
O342	O235	-0.0076774546725078925
O410	H669	-0.007691089513011865
O991	9918	-0.007693882875039123
O363	K297	-0.007698064652939088
J060	9764	-0.007715302951072698
Z308	734	-0.0077183657960088045
Z038	O321	-0.007729802664429556
N920	9918	-0.007730952471082606
Z355	J459	-0.007734698910392275
Z090	O13	-0.007745190418359897
O410	E780	-0.007745378580992394
Z369	K291	-0.00776814627566566
O440	K297	-0.0077711376539593945
B373	9396	-0.007775267902365058
O342	causal_A10	-0.007779777524992863
R53	9929	-0.007787569859119137
O342	N920	-0.007787876987426895
O141	H522	-0.007798021915319635
N920	9921	-0.007800541806099919
O622	K291	-0.007818459339633403
D259	9904	-0.007835568775903643
O991	K297	-0.007837185124832
H811	9921	-0.007848251892231017
O985	O342	-0.00785105322765658
9775	734	-0.007862098620105262
O985	9921	-0.007863820784944667
O141	I849	-0.007865086933474642
O600	J069	-0.007866512665048314
M545	734	-0.007868075578439254
O622	6909	-0.007874394256237626
Z360	O441	-0.007878945420137139
O440	K291	-0.007884189881494311
E780	734	-0.007886596663462676
O610	O440	-0.007892113084010216
N946	734	-0.007893563883060613
O268	8905	-0.007910022169328856
8879	5794	-0.007913280471488702
H522	9921	-0.007913647731366368
O410	O345	-0.007916089824280912
Z369	O150	-0.007917925229028002
Z355	O321	-0.007918313114401207
Z320	897	-0.00792069070367026
Z099	9929	-0.007935257005283497
O440	6909	-0.007940595048315997
J069	9357	-0.00795084779723757
Z300	9659	-0.00795375828165441
J060	7534	-0.007970150544352555
Z300	8905	-0.007996795988613106
K029	9659	-0.007997678007333642
A09	9659	-0.007999474680938808
Z309	9929	-0.008018411528064043
O440	N832	-0.008020663267662122
I10	9357	-0.0080253022559746
O345	9918	-0.00802661229689388
K029	8905	-0.008040953363515152
O262	9918	-0.008050012628692389
O141	E780	-0.008054795781905544
O610	O321	-0.008060410422801116
O363	J069	-0.008062171930457251
B373	9929	-0.008066143587336268
O469	O149	-0.00806709441100109
Z360	O13	-0.008073414733844797
J459	9659	-0.008081070365267064
O440	I10	-0.00808258995128738
O13	K297	-0.008102564992810302
Z014	9659	-0.008121224264735256
O342	H669	-0.00813658535989573
O345	9659	-0.00814293767910257
N390	9396	-0.008149910927537536
Z000	O13	-0.00815452405145367
Z099	734	-0.008157083432246144
Z380	Z301	-0.008166704975355883
H663	9059	-0.008167423693093465
O342	K029	-0.00818057719789233
Z355	I10	-0.008187829126414695
O342	9131	-0.008192944292419312
Z320	O440	-0.008198906026658346
Z309	O321	-0.008209116974011308
Z309	O440	-0.00821049963224358
Z349	O342	-0.00821702424859851
O610	A09	-0.008221511655606726
K30	9616	-0.008226771146148473
O622	K297	-0.008229738715737508
Z369	I500	-0.00823321471606506
Z368	N832	-0.008242153487947344
O410	N946	-0.008251730692102437
Z349	H527	-0.008278195060499614
O342	9139	-0.008279665451306225
D259	A09	-0.008288069215979249
O365	K30	-0.008288873786478563
O140	J069	-0.008303399060169888
Z301	598	-0.008305292804775575
Z360	9904	-0.008312864020841011
K529	9921	-0.008313258798254982
9904	8905	-0.008313714900426759
O410	9775	-0.008327468436425917
Z300	9357	-0.00833742592579317
O441	J459	-0.008344061451279326
H669	8878	-0.00835934845917076
causal_A06	9921	-0.008359996281811811
Z349	J180	-0.008363669709699083
Z300	O441	-0.008366377461115678
O13	K291	-0.00836959999787224
M069	5794	-0.008373621726266415
J069	9904	-0.008374419391201938
K029	9357	-0.008383464219454222
9789	7534	-0.008389860836026192
Z000	9904	-0.008396378958495043
Z018	5794	-0.008401205697659344
O342	897	-0.008401660076845554
Z349	causal_A11	-0.008403491298708168
O441	K029	-0.008412575621810327
I10	7534	-0.008414068361120042
R69	8878	-0.008414480894276898
O13	6909	-0.008429477891633978
I10	9764	-0.00842999479782585
O619	O140	-0.00843886614141486
O120	9059	-0.008443268913839994
Z369	Z300	-0.008454310197113955
Z349	O632	-0.008474568606123618
R53	O410	-0.00847911198028201
O469	O321	-0.00848118460342043
Z368	9789	-0.008486025225552167
Z301	9918	-0.008486402886178397
J40	734	-0.008497279284420482
H522	9918	-0.008501490111771745
K290	9059	-0.008508014682866093
Z014	9357	-0.008512970011963033
O441	O410	-0.008527756191232513
O441	8879	-0.008534385115664409
K291	9929	-0.008534636259675717
O479	734	-0.008547799291239146
Z355	J069	-0.008552654665870452
J060	9659	-0.008553061520453173
Z305	9918	-0.008554644885980749
Z360	9764	-0.008558907446423123
O365	9929	-0.00856038353289734
H531	9059	-0.008577119260498308
J060	8905	-0.008599342051293249
causal_A06	9659	-0.008605178270761512
K029	5794	-0.008611010007370194
O440	9904	-0.00861252818095204
Z369	O109	-0.008633432351941257
N760	9918	-0.008637196871520836
O140	N390	-0.008642533429177155
Z349	Z301	-0.008642858306171244
Z309	O441	-0.008647767110839743
causal_A06	8905	-0.0086517408048305
I500	9921	-0.008658476525220891
O440	O141	-0.008671238573257457
O441	K30	-0.008683267511290777
H521	9659	-0.008689488894829782
G439	9918	-0.008690147829152358
K30	7171	-0.008706752984527865
E780	9918	-0.008725399492878023
O622	O321	-0.008732899898682435
9789	8878	-0.008733177829038197
causal_A06	734	-0.008739913563977929
O345	734	-0.00874375404214799
B373	9918	-0.008760094868574871
Z308	9918	-0.008763802045208222
N832	9904	-0.008767006421676025
Z000	8905	-0.008768379316543194
Z320	A09	-0.008770198838259333
Z369	Z090	-0.008778682366528907
Z349	O365	-0.008782689374334175
Z369	O469	-0.008784502129662515
O600	734	-0.008787396798949455
K290	8878	-0.008790098895157293
Z360	9659	-0.008797822317307007
L209	9396	-0.008798532148962989
Z369	D259	-0.008803131828193426
O619	897	-0.008815469138661897
M069	8878	-0.008866366415082691
K291	9764	-0.008872903734904703
O619	I10	-0.0088752775823777
O342	H522	-0.008879437298252824
O441	J060	-0.008883510324649967
O363	K30	-0.008888570564263773
O440	N390	-0.008888951377690732
O600	9357	-0.008914803567403628
H811	9918	-0.008933875599341477
I10	9929	-0.00894032784998797
G439	8878	-0.008943663264286679
Z309	9396	-0.008944047548971238
Z349	Z309	-0.00896022265331955
J060	9357	-0.008965637921116284
O363	9929	-0.008970099291101489
Z369	Z012	-0.008972476733444808
Z349	Z018	-0.009001479803076409
O365	9396	-0.009003054356185609
Z369	O363	-0.009030700434892694
Z360	9396	-0.00903595596155992
Z309	O149	-0.009036613167824418
Z320	9396	-0.009043396838740695
9659	6909	-0.00904408716817104
O342	H527	-0.009065596052131773
Z368	9764	-0.009065975711706175
L209	5794	-0.009079731842965339
K297	598	-0.009097582929328305
Z301	K297	-0.009114060148162819
O469	9659	-0.009144465807454418
Z349	Z038	-0.009148252686659161
I849	5794	-0.009153026999661687
K291	7534	-0.009165988552986986
O622	N390	-0.00917294148380456
Z308	5794	-0.009173846659792
Z320	9357	-0.009192129177782954
O469	8905	-0.009193946421022357
Z320	9764	-0.009227086739324538
Z308	O342	-0.009231083116481758
K30	897	-0.00923151812802437
7534	6909	-0.009231563979401525
Z309	9764	-0.009240134236639674
Z014	K297	-0.009249806819728196
N390	5794	-0.009268213259545912
Z380	I10	-0.009274101909590613
Z300	9929	-0.009280811255025917
O410	K290	-0.009289290624791438
O141	N946	-0.009311263074335661
N832	7534	-0.009324649558654146
J069	7534	-0.009333153767320718
Z355	O441	-0.009343736093718363
Z349	O469	-0.00935047507822633
O365	8905	-0.009353288161812568
Z369	8879	-0.009363313907722298
L209	734	-0.009382848829674016
Z349	D259	-0.009406649736011486
O441	D259	-0.00940744869569473
O321	I10	-0.009417112161908797
Z012	O342	-0.00942060289274648
O619	J069	-0.009421031274746828
O441	A09	-0.009430512748098994
causal_A11	9929	-0.009434466212508518
O410	N390	-0.009465403208897851
O469	K30	-0.009485340375653425
R53	O342	-0.009492845152418697
O342	8749	-0.009494733631063488
Z309	8905	-0.009498327059587842
R53	5794	-0.009511573882097273
Z360	8905	-0.009539608902442216
Z309	7534	-0.009545349208307592
Z719	9921	-0.00955444493590942
O410	8602	-0.009559812388233052
N946	9059	-0.00956345234932652
L209	9921	-0.009564877676798726
N390	7534	-0.009617659766131615
G439	9059	-0.009617989620170532
B373	9059	-0.009619845348257805
Z349	9131	-0.009645513776293437
O342	K290	-0.009648923641227
O622	J459	-0.009662400533212219
O365	K297	-0.009676658685275412
Z349	K290	-0.009693119836320247
Z380	A09	-0.009712686642428718
O440	J459	-0.009743633266553486
O141	M545	-0.009750612979079976
J459	5794	-0.009753647386386639
Z368	9904	-0.009756591464750584
Z380	Z349	-0.009764766855299693
Z380	O440	-0.009776951332552837
Z380	K30	-0.009779678132392543
O441	O149	-0.009782103244875426
causal_A11	8878	-0.009811942261078992
Z368	9659	-0.009820932998671747
O141	K291	-0.009829502233255285
O141	8876	-0.009833730448621021
K291	9659	-0.00983635924482964
Z300	O321	-0.009837830247846801
O991	9929	-0.0098402764544591
B373	5794	-0.009855212099080963
I500	9918	-0.009856176027226778
O440	5794	-0.009874983983952555
O622	9659	-0.00988151101623383
K291	8905	-0.00988958368688315
H527	8878	-0.00989382046576656
K297	9789	-0.009902693781688867
K029	9396	-0.009918504288540854
Z301	9904	-0.009928012873236396
O268	9396	-0.009937409190253843
I849	9921	-0.009956170337151309
O622	A09	-0.00997007095788093
Z369	H522	-0.009975914095756757
A09	9921	-0.010013776386303264
Z369	O619	-0.010021637516015635
I10	8905	-0.01003050598812563
Z000	9357	-0.010045877941582532
Z301	K30	-0.010057513634815439
Z368	Z301	-0.010062927941310224
Z309	9659	-0.010073614581699598
O150	734	-0.010079305330563008
Z000	O441	-0.010080762040473893
Z349	K291	-0.010098913871997127
Z018	O342	-0.01010335130231857
Z018	9921	-0.010119781596804671
J060	5794	-0.010139210157583596
A09	697	-0.010146073767202364
O342	O140	-0.010149091562718641
Z354	9921	-0.010165857215780377
Z349	N920	-0.010175429615844596
9659	9357	-0.01017797289632661
O365	J069	-0.010201548558400466
Z301	9764	-0.010221861333913894
K297	9929	-0.010227165942863287
O622	I10	-0.010228463374405973
Z320	9659	-0.01022900086183347
H521	734	-0.01024607946633099
Z369	M545	-0.010247412281662068
causal_A11	9396	-0.01024852372266146
J459	9904	-0.010282523611865641
causal_A06	5794	-0.010283749325275064
Z300	9396	-0.010345214008483976
O441	K291	-0.010346642602332186
Z090	O141	-0.010349480680381178
J40	9921	-0.01034980521746725
Z305	9059	-0.01035699893298769
H669	9921	-0.01039606530198245
Z300	8878	-0.010432973460548584
N760	9059	-0.01045694356397658
Z320	K297	-0.010488833787912481
M545	9921	-0.01051804063720875
Z320	9929	-0.010531832956225857
A09	9357	-0.010542311606257635
O342	M069	-0.010546396294259389
J459	9357	-0.01054709425278729
O149	N390	-0.01054767844967487
Z014	9396	-0.010563031972416715
M069	9921	-0.01056354707832413
I959	9059	-0.01056607218108111
O149	K297	-0.01057014873278886
J459	9921	-0.01058806081191205
O235	9059	-0.01059794983571036
H521	9396	-0.010615950954057698
H521	5794	-0.01063249888552409
Z369	Z355	-0.01067652205554723
K029	734	-0.010693512799784354
O321	N390	-0.01069379746191949
Z369	9775	-0.010703408134687892
H669	9059	-0.01073278824372872
Z309	9357	-0.010737581976180187
Z301	5794	-0.010741484684263876
O342	E780	-0.010749559779414277
O342	J40	-0.010765156991413921
O410	A09	-0.010770201818686936
K029	9929	-0.010791494475508144
Z349	8905	-0.010799523387054697
N946	5794	-0.010836020382362371
K290	5794	-0.010843260570607277
Z038	9921	-0.01085549182505342
Z368	9139	-0.010874306603781185
